Product Description,Storage,Color,Manufacturer,BrandName,ClassName,UnitCost,UnitPrice,ProductKey,ProductSubcategoryKey
SY Rubberized Skin BlackBerry E100 Silver,,Silver,"SY, Ltd",SY,Economy,8.94,17.54,2489,33
SY Rubberized Skin BlackBerry E100 White,,White,"SY, Ltd",SY,Economy,8.94,17.54,2490,33
Cigarette Lighter Adapter for SY Phones E110 Black,,Black,"SY, Ltd",SY,Economy,14.91,29.24,2491,33
Cigarette Lighter Adapter for SY Phones E110 White,,White,"SY, Ltd",SY,Economy,14.91,29.24,2492,33
Cigarette Lighter Adapter for SY Phones E110 Red,,Red,"SY, Ltd",SY,Economy,14.91,29.24,2493,33
Reusable Phone Screen Protector E120,,E120,"SY, Ltd",SY,Economy,1.76,3.44,2494,33
Headphone Adapter for SY Phone E130 Black,,Black,"SY, Ltd",SY,Economy,5.96,11.69,2495,33
Headphone Adapter for SY Phone E130 Silver,,Silver,"SY, Ltd",SY,Economy,5.96,11.69,2496,33
Headphone Adapter for SY Phone E130 White,,White,"SY, Ltd",SY,Economy,5.96,11.69,2497,33
SY Phone Tough Skin Case E140 Black,,Black,"SY, Ltd",SY,Economy,14.15,27.75,2498,33
SY Phone Tough Skin Case E140 White,,White,"SY, Ltd",SY,Economy,14.15,27.75,2499,33
SY Phone Tough Skin Case E140 Silver,,Silver,"SY, Ltd",SY,Economy,14.15,27.75,2500,33
SY Phone Tough Skin Case E140 Pink,,Pink,"SY, Ltd",SY,Economy,14.15,27.75,2501,33
SY Touch Stylus Pen E150 Black,,Black,"SY, Ltd",SY,Economy,5.96,11.69,2502,33
SY Touch Stylus Pen E150 Silver,,Silver,"SY, Ltd",SY,Economy,5.96,11.69,2503,33
SY Touch Stylus Pen E150 White,,White,"SY, Ltd",SY,Economy,5.96,11.69,2504,33
SY Touch Stylus Pen E150 Red,,Red,"SY, Ltd",SY,Economy,5.96,11.69,2505,33
SY Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,,Pink,"SY, Ltd",SY,Economy,2.83,5.55,2506,33
SY Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,,White,"SY, Ltd",SY,Economy,2.83,5.55,2507,33
SY Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,,Silver,"SY, Ltd",SY,Economy,2.83,5.55,2508,33
SY Original K1m Li-Ion Standard Battery E170 Black,,Black,"SY, Ltd",SY,Economy,2.42,4.75,2509,33
SY Original K1m Li-Ion Standard Battery E170 White,,White,"SY, Ltd",SY,Economy,2.42,4.75,2510,33
SY Original K1m Li-Ion Standard Battery E170 Silver,,Silver,"SY, Ltd",SY,Economy,2.42,4.75,2511,33
SY Bluetooth Active Headphones L15 Black,,Black,"SY, Ltd",SY,Deluxe,50.39,152.09,2512,33
SY Bluetooth Active Headphones L15 Red,,Red,"SY, Ltd",SY,Deluxe,50.39,152.09,2513,33
SY Bluetooth Active Headphones L15 White,,White,"SY, Ltd",SY,Deluxe,50.39,152.09,2514,33
SY In-Line Coupler E180 White,,White,"SY, Ltd",SY,Economy,2,3.92,2515,33
SY In-Line Coupler E180 Black,,Black,"SY, Ltd",SY,Economy,2,3.92,2516,33
SY In-Line Coupler E180 Silver,,Silver,"SY, Ltd",SY,Economy,2,3.92,2517,33
